altura1,peso1,altura2,peso2,classe
1.7517468354147845,70.79509017053303,1.5525545899868582,84.57474386330665,1.0
1.7517468354147845,70.79509017053303,1.6153571187657174,69.944270995868,1.0
1.7517468354147845,70.79509017053303,1.6470539677904295,98.02299011811132,1.0
1.7517468354147845,70.79509017053303,1.6194099280760934,78.23520669396171,1.0
1.7517468354147845,70.79509017053303,1.5238896383906961,97.44520032688158,1.0
1.7517468354147845,70.79509017053303,1.6254957446877163,95.8188751432503,1.0
1.7517468354147845,70.79509017053303,2.054961886560352,55.0836717632062,-1.0
1.7517468354147845,70.79509017053303,1.9720995902869234,66.36905049963059,-1.0
1.7517468354147845,70.79509017053303,2.0892380695568247,72.19086874296069,-1.0
1.7517468354147845,70.79509017053303,1.9802265785947777,91.05155340375057,1.0
1.7517468354147845,70.79509017053303,2.062791959860035,98.24582602811608,1.0
1.7517468354147845,70.79509017053303,1.6240460896434403,78.54228190072676,1.0
1.7517468354147845,70.79509017053303,1.5584224481117819,63.082338495089544,1.0
1.7517468354147845,70.79509017053303,1.8300033400736044,73.15177276604203,-1.0
1.7517468354147845,70.79509017053303,2.0477501762830985,99.05890181157069,1.0
1.7517468354147845,70.79509017053303,2.0175494871472996,90.23447131813282,-1.0
1.7517468354147845,70.79509017053303,1.7212223676499616,50.46022492445575,-1.0
1.7517468354147845,70.79509017053303,1.7584971289785494,82.4845653455198,1.0
1.7517468354147845,70.79509017053303,1.5673652900807629,61.482158345181254,1.0
1.7517468354147845,70.79509017053303,1.8548054894705903,82.74381147366726,1.0
1.7517468354147845,70.79509017053303,1.9514122313652038,69.91981117488265,-1.0
1.7517468354147845,70.79509017053303,1.8532529039744807,53.59466051407893,-1.0
1.7517468354147845,70.79509017053303,1.9116360793256397,79.46967674206576,-1.0
1.7517468354147845,70.79509017053303,2.0743496262193046,79.74833744697727,-1.0
1.7517468354147845,70.79509017053303,1.9649271705472606,88.34653819530101,-1.0
1.7517468354147845,70.79509017053303,1.5370529448129655,88.61073741582956,1.0
1.7517468354147845,70.79509017053303,1.8386560452751999,79.10786477718733,1.0
1.7517468354147845,70.79509017053303,1.7945006513593291,58.86725082606796,-1.0
1.7517468354147845,70.79509017053303,1.9342798947669646,98.59109985054039,1.0
1.7517468354147845,70.79509017053303,2.039375245352288,81.14940546330782,-1.0
1.7517468354147845,70.79509017053303,1.7254780533848595,53.911533566443616,-1.0
1.7517468354147845,70.79509017053303,1.7796114977022133,83.80265868764702,1.0
1.7517468354147845,70.79509017053303,2.082304479046383,77.21189933012313,-1.0
1.7517468354147845,70.79509017053303,2.069337923523502,62.28612745345644,-1.0
1.7517468354147845,70.79509017053303,1.8507909680870405,78.75287211638884,-1.0
1.7517468354147845,70.79509017053303,1.8647228054910663,97.0629460365866,1.0
1.7517468354147845,70.79509017053303,1.5994922000742782,74.00132412442399,1.0
1.7517468354147845,70.79509017053303,1.6750254421495772,95.8768440422458,1.0
1.7517468354147845,70.79509017053303,1.8030397571811907,72.80024091582052,-1.0
1.7517468354147845,70.79509017053303,1.6866638192793089,51.07505677356835,-1.0
1.7517468354147845,70.79509017053303,1.587341571032293,80.13609564535828,1.0
1.7517468354147845,70.79509017053303,1.8553838014902801,88.60515027286624,1.0
1.7517468354147845,70.79509017053303,1.9351087730331422,62.06300324360923,-1.0
1.7517468354147845,70.79509017053303,1.8270193024220602,77.13031048398787,1.0
1.7517468354147845,70.79509017053303,1.9751713347801296,52.25207188886118,-1.0
1.7517468354147845,70.79509017053303,1.5472792160995525,96.097984578394,1.0
1.7517468354147845,70.79509017053303,1.9799074374940395,91.9128520348109,1.0
1.7517468354147845,70.79509017053303,1.6033352920763335,82.49801869937042,1.0
1.7517468354147845,70.79509017053303,2.050893628114482,70.47148340327331,-1.0
1.7517468354147845,70.79509017053303,1.9208777923666642,62.467178608460436,-1.0
1.7517468354147845,70.79509017053303,1.7333426458979544,80.87481956087284,1.0
1.7517468354147845,70.79509017053303,1.8712180105402179,98.894426551224,1.0
2.043700221787953,89.9945672820121,1.7517468354147845,70.79509017053303,1.0
2.043700221787953,89.9945672820121,2.043700221787953,89.9945672820121,0.0
2.043700221787953,89.9945672820121,1.6498957764629671,55.91222414975077,-1.0
2.043700221787953,89.9945672820121,1.5815767089420503,88.86909569318136,1.0
2.043700221787953,89.9945672820121,2.015067035937296,51.639260679605385,-1.0
2.043700221787953,89.9945672820121,1.5948831025231067,98.839524959142,1.0
2.043700221787953,89.9945672820121,2.049782858398768,79.40168048475351,-1.0
2.043700221787953,89.9945672820121,1.6385984257815256,81.18048356327367,1.0
2.043700221787953,89.9945672820121,1.8149995833113464,85.83488464641638,1.0
2.043700221787953,89.9945672820121,2.0112117685678355,70.264157562116,-1.0
2.043700221787953,89.9945672820121,2.0758815751452655,67.07077480821735,-1.0
2.043700221787953,89.9945672820121,2.099853780362232,61.891833895136,-1.0
2.043700221787953,89.9945672820121,1.7944004241865605,79.98639810012425,1.0
2.043700221787953,89.9945672820121,1.7523325592953158,93.25378928967075,1.0
2.043700221787953,89.9945672820121,1.6390610652597102,69.2666245301517,1.0
2.043700221787953,89.9945672820121,1.6035177414600743,72.3505083015473,1.0
2.043700221787953,89.9945672820121,1.5428531738090925,94.90905215879492,1.0
2.043700221787953,89.9945672820121,1.6771061234957818,54.12479697953099,-1.0
2.043700221787953,89.9945672820121,2.0189181881475955,57.85788047715095,-1.0
2.043700221787953,89.9945672820121,1.6653207358848976,77.01047799622576,1.0
2.043700221787953,89.9945672820121,1.5731037979788682,96.54502136309947,1.0
2.043700221787953,89.9945672820121,1.5369913657227758,81.21854936972679,1.0
2.043700221787953,89.9945672820121,1.5697414757052788,82.75466501540922,1.0
2.043700221787953,89.9945672820121,2.0341041368596118,64.37260958121075,-1.0
2.043700221787953,89.9945672820121,1.9013761960577973,70.83877751570532,-1.0
2.043700221787953,89.9945672820121,1.5851255641445592,70.26295370166258,1.0
2.043700221787953,89.9945672820121,1.5600394746274424,99.1308245436719,1.0
2.043700221787953,89.9945672820121,1.593423405003643,59.293714184361995,1.0
2.043700221787953,89.9945672820121,1.5670093711346365,54.99111165884933,1.0
2.043700221787953,89.9945672820121,2.0093921779103434,52.0677357491707,-1.0
2.043700221787953,89.9945672820121,1.6960291749283865,67.89808504005047,1.0
2.043700221787953,89.9945672820121,1.9086735970405464,88.02842255695256,1.0
2.043700221787953,89.9945672820121,1.6190273794022927,58.360818845792416,1.0
2.043700221787953,89.9945672820121,1.9095822919620322,58.38557880730773,-1.0
2.043700221787953,89.9945672820121,1.765877878847473,94.2092216908872,1.0
2.043700221787953,89.9945672820121,1.9065998951207952,78.97487299111114,1.0
2.043700221787953,89.9945672820121,1.9527967861494804,73.5449474909115,-1.0
2.043700221787953,89.9945672820121,1.5048212091105957,78.74314990298367,1.0
2.043700221787953,89.9945672820121,2.0283833612178412,91.45096147779569,1.0
2.043700221787953,89.9945672820121,1.6847121727087362,82.66123957477394,1.0
2.043700221787953,89.9945672820121,2.0832395129273804,57.973675954609845,-1.0
2.043700221787953,89.9945672820121,1.9743110642488362,97.65208981020098,1.0
2.043700221787953,89.9945672820121,1.8783234256372945,63.588299783983665,-1.0
2.043700221787953,89.9945672820121,1.9867420323167158,51.7153840160402,-1.0
2.043700221787953,89.9945672820121,2.0312284469862734,88.97878359316687,1.0
2.043700221787953,89.9945672820121,1.8080140825934206,73.98087286293872,1.0
2.043700221787953,89.9945672820121,1.592944487947919,78.72428875399612,1.0
2.043700221787953,89.9945672820121,2.0190681504055656,98.69733994291087,1.0
2.043700221787953,89.9945672820121,1.5525545899868582,84.57474386330665,1.0
2.043700221787953,89.9945672820121,1.6153571187657174,69.944270995868,1.0
2.043700221787953,89.9945672820121,1.6470539677904295,98.02299011811132,1.0
2.043700221787953,89.9945672820121,1.6194099280760934,78.23520669396171,1.0
2.043700221787953,89.9945672820121,1.5238896383906961,97.44520032688158,1.0
2.043700221787953,89.9945672820121,1.6254957446877163,95.8188751432503,1.0
2.043700221787953,89.9945672820121,2.054961886560352,55.0836717632062,-1.0
2.043700221787953,89.9945672820121,1.9720995902869234,66.36905049963059,-1.0
2.043700221787953,89.9945672820121,2.0892380695568247,72.19086874296069,-1.0
2.043700221787953,89.9945672820121,1.9802265785947777,91.05155340375057,1.0
2.043700221787953,89.9945672820121,2.062791959860035,98.24582602811608,1.0
2.043700221787953,89.9945672820121,1.6240460896434403,78.54228190072676,1.0
2.043700221787953,89.9945672820121,1.5584224481117819,63.082338495089544,1.0
2.043700221787953,89.9945672820121,1.8300033400736044,73.15177276604203,1.0
2.043700221787953,89.9945672820121,2.0477501762830985,99.05890181157069,1.0
2.043700221787953,89.9945672820121,2.0175494871472996,90.23447131813282,1.0
2.043700221787953,89.9945672820121,1.7212223676499616,50.46022492445575,-1.0
2.043700221787953,89.9945672820121,1.7584971289785494,82.4845653455198,1.0
2.043700221787953,89.9945672820121,1.5673652900807629,61.482158345181254,1.0
2.043700221787953,89.9945672820121,1.8548054894705903,82.74381147366726,1.0
2.043700221787953,89.9945672820121,1.9514122313652038,69.91981117488265,-1.0
2.043700221787953,89.9945672820121,1.8532529039744807,53.59466051407893,-1.0
2.043700221787953,89.9945672820121,1.9116360793256397,79.46967674206576,1.0
2.043700221787953,89.9945672820121,2.0743496262193046,79.74833744697727,-1.0
2.043700221787953,89.9945672820121,1.9649271705472606,88.34653819530101,1.0
2.043700221787953,89.9945672820121,1.5370529448129655,88.61073741582956,1.0
2.043700221787953,89.9945672820121,1.8386560452751999,79.10786477718733,1.0
2.043700221787953,89.9945672820121,1.7945006513593291,58.86725082606796,-1.0
2.043700221787953,89.9945672820121,1.9342798947669646,98.59109985054039,1.0
2.043700221787953,89.9945672820121,2.039375245352288,81.14940546330782,-1.0
2.043700221787953,89.9945672820121,1.7254780533848595,53.911533566443616,-1.0
2.043700221787953,89.9945672820121,1.7796114977022133,83.80265868764702,1.0
2.043700221787953,89.9945672820121,2.082304479046383,77.21189933012313,-1.0
2.043700221787953,89.9945672820121,2.069337923523502,62.28612745345644,-1.0
2.043700221787953,89.9945672820121,1.8507909680870405,78.75287211638884,1.0
2.043700221787953,89.9945672820121,1.8647228054910663,97.0629460365866,1.0
2.043700221787953,89.9945672820121,1.5994922000742782,74.00132412442399,1.0
2.043700221787953,89.9945672820121,1.6750254421495772,95.8768440422458,1.0
2.043700221787953,89.9945672820121,1.8030397571811907,72.80024091582052,1.0
2.043700221787953,89.9945672820121,1.6866638192793089,51.07505677356835,-1.0
2.043700221787953,89.9945672820121,1.587341571032293,80.13609564535828,1.0
2.043700221787953,89.9945672820121,1.8553838014902801,88.60515027286624,1.0
2.043700221787953,89.9945672820121,1.9351087730331422,62.06300324360923,-1.0
2.043700221787953,89.9945672820121,1.8270193024220602,77.13031048398787,1.0
2.043700221787953,89.9945672820121,1.9751713347801296,52.25207188886118,-1.0
2.043700221787953,89.9945672820121,1.5472792160995525,96.097984578394,1.0
2.043700221787953,89.9945672820121,1.9799074374940395,91.9128520348109,1.0
2.043700221787953,89.9945672820121,1.6033352920763335,82.49801869937042,1.0
2.043700221787953,89.9945672820121,2.050893628114482,70.47148340327331,-1.0
2.043700221787953,89.9945672820121,1.9208777923666642,62.467178608460436,-1.0
2.043700221787953,89.9945672820121,1.7333426458979544,80.87481956087284,1.0
2.043700221787953,89.9945672820121,1.8712180105402179,98.894426551224,1.0
1.6498957764629671,55.91222414975077,1.7517468354147845,70.79509017053303,1.0
1.6498957764629671,55.91222414975077,2.043700221787953,89.9945672820121,1.0
1.6498957764629671,55.91222414975077,1.6498957764629671,55.91222414975077,0.0
1.6498957764629671,55.91222414975077,1.5815767089420503,88.86909569318136,1.0
1.6498957764629671,55.91222414975077,2.015067035937296,51.639260679605385,-1.0
1.6498957764629671,55.91222414975077,1.5948831025231067,98.839524959142,1.0
1.6498957764629671,55.91222414975077,2.049782858398768,79.40168048475351,-1.0
1.6498957764629671,55.91222414975077,1.6385984257815256,81.18048356327367,1.0
1.6498957764629671,55.91222414975077,1.8149995833113464,85.83488464641638,1.0
1.6498957764629671,55.91222414975077,2.0112117685678355,70.264157562116,-1.0
1.6498957764629671,55.91222414975077,2.0758815751452655,67.07077480821735,-1.0
1.6498957764629671,55.91222414975077,2.099853780362232,61.891833895136,-1.0
1.6498957764629671,55.91222414975077,1.7944004241865605,79.98639810012425,1.0
1.6498957764629671,55.91222414975077,1.7523325592953158,93.25378928967075,1.0
1.6498957764629671,55.91222414975077,1.6390610652597102,69.2666245301517,1.0
1.6498957764629671,55.91222414975077,1.6035177414600743,72.3505083015473,1.0
1.6498957764629671,55.91222414975077,1.5428531738090925,94.90905215879492,1.0
1.6498957764629671,55.91222414975077,1.6771061234957818,54.12479697953099,-1.0
1.6498957764629671,55.91222414975077,2.0189181881475955,57.85788047715095,-1.0
1.6498957764629671,55.91222414975077,1.6653207358848976,77.01047799622576,1.0
1.6498957764629671,55.91222414975077,1.5731037979788682,96.54502136309947,1.0
1.6498957764629671,55.91222414975077,1.5369913657227758,81.21854936972679,1.0
1.6498957764629671,55.91222414975077,1.5697414757052788,82.75466501540922,1.0
1.6498957764629671,55.91222414975077,2.0341041368596118,64.37260958121075,-1.0
1.6498957764629671,55.91222414975077,1.9013761960577973,70.83877751570532,-1.0
1.6498957764629671,55.91222414975077,1.5851255641445592,70.26295370166258,1.0
1.6498957764629671,55.91222414975077,1.5600394746274424,99.1308245436719,1.0
1.6498957764629671,55.91222414975077,1.593423405003643,59.293714184361995,1.0
1.6498957764629671,55.91222414975077,1.5670093711346365,54.99111165884933,1.0
1.6498957764629671,55.91222414975077,2.0093921779103434,52.0677357491707,-1.0
1.6498957764629671,55.91222414975077,1.6960291749283865,67.89808504005047,1.0
1.6498957764629671,55.91222414975077,1.9086735970405464,88.02842255695256,1.0
1.6498957764629671,55.91222414975077,1.6190273794022927,58.360818845792416,1.0
1.6498957764629671,55.91222414975077,1.9095822919620322,58.38557880730773,-1.0
1.6498957764629671,55.91222414975077,1.765877878847473,94.2092216908872,1.0
1.6498957764629671,55.91222414975077,1.9065998951207952,78.97487299111114,1.0
1.6498957764629671,55.91222414975077,1.9527967861494804,73.5449474909115,-1.0
1.6498957764629671,55.91222414975077,1.5048212091105957,78.74314990298367,1.0
1.6498957764629671,55.91222414975077,2.0283833612178412,91.45096147779569,1.0
1.6498957764629671,55.91222414975077,1.6847121727087362,82.66123957477394,1.0
1.6498957764629671,55.91222414975077,2.0832395129273804,57.973675954609845,-1.0
1.6498957764629671,55.91222414975077,1.9743110642488362,97.65208981020098,1.0
1.6498957764629671,55.91222414975077,1.8783234256372945,63.588299783983665,-1.0
1.6498957764629671,55.91222414975077,1.9867420323167158,51.7153840160402,-1.0
1.6498957764629671,55.91222414975077,2.0312284469862734,88.97878359316687,1.0
1.6498957764629671,55.91222414975077,1.8080140825934206,73.98087286293872,1.0
1.6498957764629671,55.91222414975077,1.592944487947919,78.72428875399612,1.0
1.6498957764629671,55.91222414975077,2.0190681504055656,98.69733994291087,1.0
1.6498957764629671,55.91222414975077,1.5525545899868582,84.57474386330665,1.0
1.6498957764629671,55.91222414975077,1.6153571187657174,69.944270995868,1.0
1.6498957764629671,55.91222414975077,1.6470539677904295,98.02299011811132,1.0
1.6498957764629671,55.91222414975077,1.6194099280760934,78.23520669396171,1.0
1.6498957764629671,55.91222414975077,1.5238896383906961,97.44520032688158,1.0
1.6498957764629671,55.91222414975077,1.6254957446877163,95.8188751432503,1.0
1.6498957764629671,55.91222414975077,2.054961886560352,55.0836717632062,-1.0
1.6498957764629671,55.91222414975077,1.9720995902869234,66.36905049963059,-1.0
1.6498957764629671,55.91222414975077,2.0892380695568247,72.19086874296069,-1.0
1.6498957764629671,55.91222414975077,1.9802265785947777,91.05155340375057,1.0
1.6498957764629671,55.91222414975077,2.062791959860035,98.24582602811608,1.0
1.6498957764629671,55.91222414975077,1.6240460896434403,78.54228190072676,1.0
1.6498957764629671,55.91222414975077,1.5584224481117819,63.082338495089544,1.0
1.6498957764629671,55.91222414975077,1.8300033400736044,73.15177276604203,1.0
1.6498957764629671,55.91222414975077,2.0477501762830985,99.05890181157069,1.0
1.6498957764629671,55.91222414975077,2.0175494871472996,90.23447131813282,1.0
1.6498957764629671,55.91222414975077,1.7212223676499616,50.46022492445575,-1.0
1.6498957764629671,55.91222414975077,1.7584971289785494,82.4845653455198,1.0
1.6498957764629671,55.91222414975077,1.5673652900807629,61.482158345181254,1.0
1.6498957764629671,55.91222414975077,1.8548054894705903,82.74381147366726,1.0
1.6498957764629671,55.91222414975077,1.9514122313652038,69.91981117488265,-1.0
1.6498957764629671,55.91222414975077,1.8532529039744807,53.59466051407893,-1.0
1.6498957764629671,55.91222414975077,1.9116360793256397,79.46967674206576,1.0
1.6498957764629671,55.91222414975077,2.0743496262193046,79.74833744697727,-1.0
1.6498957764629671,55.91222414975077,1.9649271705472606,88.34653819530101,1.0
1.6498957764629671,55.91222414975077,1.5370529448129655,88.61073741582956,1.0
1.6498957764629671,55.91222414975077,1.8386560452751999,79.10786477718733,1.0
1.6498957764629671,55.91222414975077,1.7945006513593291,58.86725082606796,-1.0
1.6498957764629671,55.91222414975077,1.9342798947669646,98.59109985054039,1.0
1.6498957764629671,55.91222414975077,2.039375245352288,81.14940546330782,-1.0
1.6498957764629671,55.91222414975077,1.7254780533848595,53.911533566443616,-1.0
1.6498957764629671,55.91222414975077,1.7796114977022133,83.80265868764702,1.0
1.6498957764629671,55.91222414975077,2.082304479046383,77.21189933012313,-1.0
1.6498957764629671,55.91222414975077,2.069337923523502,62.28612745345644,-1.0
1.6498957764629671,55.91222414975077,1.8507909680870405,78.75287211638884,1.0
1.6498957764629671,55.91222414975077,1.8647228054910663,97.0629460365866,1.0
1.6498957764629671,55.91222414975077,1.5994922000742782,74.00132412442399,1.0
1.6498957764629671,55.91222414975077,1.6750254421495772,95.8768440422458,1.0
1.6498957764629671,55.91222414975077,1.8030397571811907,72.80024091582052,1.0
1.6498957764629671,55.91222414975077,1.6866638192793089,51.07505677356835,-1.0
1.6498957764629671,55.91222414975077,1.587341571032293,80.13609564535828,1.0
1.6498957764629671,55.91222414975077,1.8553838014902801,88.60515027286624,1.0
1.6498957764629671,55.91222414975077,1.9351087730331422,62.06300324360923,-1.0
1.6498957764629671,55.91222414975077,1.8270193024220602,77.13031048398787,1.0
1.6498957764629671,55.91222414975077,1.9751713347801296,52.25207188886118,-1.0
1.6498957764629671,55.91222414975077,1.5472792160995525,96.097984578394,1.0
1.6498957764629671,55.91222414975077,1.9799074374940395,91.9128520348109,1.0
1.6498957764629671,55.91222414975077,1.6033352920763335,82.49801869937042,1.0
1.6498957764629671,55.91222414975077,2.050893628114482,70.47148340327331,-1.0
1.6498957764629671,55.91222414975077,1.9208777923666642,62.467178608460436,-1.0
1.6498957764629671,55.91222414975077,1.7333426458979544,80.87481956087284,1.0
1.6498957764629671,55.91222414975077,1.8712180105402179,98.894426551224,1.0
1.5815767089420503,88.86909569318136,1.7517468354147845,70.79509017053303,-1.0
1.5815767089420503,88.86909569318136,2.043700221787953,89.9945672820121,-1.0
1.5815767089420503,88.86909569318136,1.6498957764629671,55.91222414975077,-1.0
1.5815767089420503,88.86909569318136,1.5815767089420503,88.86909569318136,0.0
1.5815767089420503,88.86909569318136,2.015067035937296,51.639260679605385,-1.0
1.5815767089420503,88.86909569318136,1.5948831025231067,98.839524959142,1.0
1.5815767089420503,88.86909569318136,2.049782858398768,79.40168048475351,-1.0
1.5815767089420503,88.86909569318136,1.6385984257815256,81.18048356327367,-1.0
1.5815767089420503,88.86909569318136,1.8149995833113464,85.83488464641638,-1.0
1.5815767089420503,88.86909569318136,2.0112117685678355,70.264157562116,-1.0
1.5815767089420503,88.86909569318136,2.0758815751452655,67.07077480821735,-1.0
1.5815767089420503,88.86909569318136,2.099853780362232,61.891833895136,-1.0
1.5815767089420503,88.86909569318136,1.7944004241865605,79.98639810012425,-1.0
1.5815767089420503,88.86909569318136,1.7523325592953158,93.25378928967075,-1.0
1.5815767089420503,88.86909569318136,1.6390610652597102,69.2666245301517,-1.0
1.5815767089420503,88.86909569318136,1.6035177414600743,72.3505083015473,-1.0
1.5815767089420503,88.86909569318136,1.5428531738090925,94.90905215879492,1.0
1.5815767089420503,88.86909569318136,1.6771061234957818,54.12479697953099,-1.0
1.5815767089420503,88.86909569318136,2.0189181881475955,57.85788047715095,-1.0
1.5815767089420503,88.86909569318136,1.6653207358848976,77.01047799622576,-1.0
1.5815767089420503,88.86909569318136,1.5731037979788682,96.54502136309947,1.0
1.5815767089420503,88.86909569318136,1.5369913657227758,81.21854936972679,-1.0
1.5815767089420503,88.86909569318136,1.5697414757052788,82.75466501540922,-1.0
1.5815767089420503,88.86909569318136,2.0341041368596118,64.37260958121075,-1.0
1.5815767089420503,88.86909569318136,1.9013761960577973,70.83877751570532,-1.0
1.5815767089420503,88.86909569318136,1.5851255641445592,70.26295370166258,-1.0
1.5815767089420503,88.86909569318136,1.5600394746274424,99.1308245436719,1.0
1.5815767089420503,88.86909569318136,1.593423405003643,59.293714184361995,-1.0
1.5815767089420503,88.86909569318136,1.5670093711346365,54.99111165884933,-1.0
1.5815767089420503,88.86909569318136,2.0093921779103434,52.0677357491707,-1.0
1.5815767089420503,88.86909569318136,1.6960291749283865,67.89808504005047,-1.0
1.5815767089420503,88.86909569318136,1.9086735970405464,88.02842255695256,-1.0
1.5815767089420503,88.86909569318136,1.6190273794022927,58.360818845792416,-1.0
1.5815767089420503,88.86909569318136,1.9095822919620322,58.38557880730773,-1.0
1.5815767089420503,88.86909569318136,1.765877878847473,94.2092216908872,-1.0
1.5815767089420503,88.86909569318136,1.9065998951207952,78.97487299111114,-1.0
1.5815767089420503,88.86909569318136,1.9527967861494804,73.5449474909115,-1.0
1.5815767089420503,88.86909569318136,1.5048212091105957,78.74314990298367,-1.0
1.5815767089420503,88.86909569318136,2.0283833612178412,91.45096147779569,-1.0
1.5815767089420503,88.86909569318136,1.6847121727087362,82.66123957477394,-1.0
1.5815767089420503,88.86909569318136,2.0832395129273804,57.973675954609845,-1.0
1.5815767089420503,88.86909569318136,1.9743110642488362,97.65208981020098,-1.0
1.5815767089420503,88.86909569318136,1.8783234256372945,63.588299783983665,-1.0
1.5815767089420503,88.86909569318136,1.9867420323167158,51.7153840160402,-1.0
1.5815767089420503,88.86909569318136,2.0312284469862734,88.97878359316687,-1.0
1.5815767089420503,88.86909569318136,1.8080140825934206,73.98087286293872,-1.0
1.5815767089420503,88.86909569318136,1.592944487947919,78.72428875399612,-1.0
1.5815767089420503,88.86909569318136,2.0190681504055656,98.69733994291087,-1.0
1.5815767089420503,88.86909569318136,1.5525545899868582,84.57474386330665,-1.0
1.5815767089420503,88.86909569318136,1.6153571187657174,69.944270995868,-1.0
1.5815767089420503,88.86909569318136,1.6470539677904295,98.02299011811132,1.0
1.5815767089420503,88.86909569318136,1.6194099280760934,78.23520669396171,-1.0
1.5815767089420503,88.86909569318136,1.5238896383906961,97.44520032688158,1.0
1.5815767089420503,88.86909569318136,1.6254957446877163,95.8188751432503,1.0
1.5815767089420503,88.86909569318136,2.054961886560352,55.0836717632062,-1.0
1.5815767089420503,88.86909569318136,1.9720995902869234,66.36905049963059,-1.0
1.5815767089420503,88.86909569318136,2.0892380695568247,72.19086874296069,-1.0
1.5815767089420503,88.86909569318136,1.9802265785947777,91.05155340375057,-1.0
1.5815767089420503,88.86909569318136,2.062791959860035,98.24582602811608,-1.0
1.5815767089420503,88.86909569318136,1.6240460896434403,78.54228190072676,-1.0
1.5815767089420503,88.86909569318136,1.5584224481117819,63.082338495089544,-1.0
1.5815767089420503,88.86909569318136,1.8300033400736044,73.15177276604203,-1.0
1.5815767089420503,88.86909569318136,2.0477501762830985,99.05890181157069,-1.0
1.5815767089420503,88.86909569318136,2.0175494871472996,90.23447131813282,-1.0
1.5815767089420503,88.86909569318136,1.7212223676499616,50.46022492445575,-1.0
1.5815767089420503,88.86909569318136,1.7584971289785494,82.4845653455198,-1.0
1.5815767089420503,88.86909569318136,1.5673652900807629,61.482158345181254,-1.0
